p-th Cyclo pol,#F_q (pol factored over F_q),sparsity,ord_p(q),Factors,sparsity <= ord_p(q)?
13,80929,7,6,"[(x^6 + 19518*x^5 + 2*x^4 + 19517*x^3 + 2*x^2 + 19518*x + 1, 7), (x^6 + 61412*x^5 + 2*x^4 + 61411*x^3 + 2*x^2 + 61412*x + 1, 7)]",False
13,81013,7,6,"[(x^6 + 17796*x^5 + 2*x^4 + 17795*x^3 + 2*x^2 + 17796*x + 1, 7), (x^6 + 63218*x^5 + 2*x^4 + 63217*x^3 + 2*x^2 + 63218*x + 1, 7)]",False
13,81163,7,6,"[(x^6 + 29239*x^5 + 2*x^4 + 29238*x^3 + 2*x^2 + 29239*x + 1, 7), (x^6 + 51925*x^5 + 2*x^4 + 51924*x^3 + 2*x^2 + 51925*x + 1, 7)]",False
13,81293,7,6,"[(x^6 + 17895*x^5 + 2*x^4 + 17894*x^3 + 2*x^2 + 17895*x + 1, 7), (x^6 + 63399*x^5 + 2*x^4 + 63398*x^3 + 2*x^2 + 63399*x + 1, 7)]",False
13,81299,7,6,"[(x^6 + 36496*x^5 + 2*x^4 + 36495*x^3 + 2*x^2 + 36496*x + 1, 7), (x^6 + 44804*x^5 + 2*x^4 + 44803*x^3 + 2*x^2 + 44804*x + 1, 7)]",False
13,81371,7,6,"[(x^6 + 18507*x^5 + 2*x^4 + 18506*x^3 + 2*x^2 + 18507*x + 1, 7), (x^6 + 62865*x^5 + 2*x^4 + 62864*x^3 + 2*x^2 + 62865*x + 1, 7)]",False
13,81527,7,6,"[(x^6 + 38337*x^5 + 2*x^4 + 38336*x^3 + 2*x^2 + 38337*x + 1, 7), (x^6 + 43191*x^5 + 2*x^4 + 43190*x^3 + 2*x^2 + 43191*x + 1, 7)]",False
13,81533,7,6,"[(x^6 + 12522*x^5 + 2*x^4 + 12521*x^3 + 2*x^2 + 12522*x + 1, 7), (x^6 + 69012*x^5 + 2*x^4 + 69011*x^3 + 2*x^2 + 69012*x + 1, 7)]",False
13,81553,7,6,"[(x^6 + 24318*x^5 + 2*x^4 + 24317*x^3 + 2*x^2 + 24318*x + 1, 7), (x^6 + 57236*x^5 + 2*x^4 + 57235*x^3 + 2*x^2 + 57236*x + 1, 7)]",False
13,81559,7,6,"[(x^6 + 1178*x^5 + 2*x^4 + 1177*x^3 + 2*x^2 + 1178*x + 1, 7), (x^6 + 80382*x^5 + 2*x^4 + 80381*x^3 + 2*x^2 + 80382*x + 1, 7)]",False
13,81611,7,6,"[(x^6 + 36443*x^5 + 2*x^4 + 36442*x^3 + 2*x^2 + 36443*x + 1, 7), (x^6 + 45169*x^5 + 2*x^4 + 45168*x^3 + 2*x^2 + 45169*x + 1, 7)]",False
13,81637,7,6,"[(x^6 + 24937*x^5 + 2*x^4 + 24936*x^3 + 2*x^2 + 24937*x + 1, 7), (x^6 + 56701*x^5 + 2*x^4 + 56700*x^3 + 2*x^2 + 56701*x + 1, 7)]",False
13,81689,7,6,"[(x^6 + 14827*x^5 + 2*x^4 + 14826*x^3 + 2*x^2 + 14827*x + 1, 7), (x^6 + 66863*x^5 + 2*x^4 + 66862*x^3 + 2*x^2 + 66863*x + 1, 7)]",False
13,81761,7,6,"[(x^6 + 34381*x^5 + 2*x^4 + 34380*x^3 + 2*x^2 + 34381*x + 1, 7), (x^6 + 47381*x^5 + 2*x^4 + 47380*x^3 + 2*x^2 + 47381*x + 1, 7)]",False
13,81839,7,6,"[(x^6 + 496*x^5 + 2*x^4 + 495*x^3 + 2*x^2 + 496*x + 1, 7), (x^6 + 81344*x^5 + 2*x^4 + 81343*x^3 + 2*x^2 + 81344*x + 1, 7)]",False
13,81943,7,6,"[(x^6 + 6213*x^5 + 2*x^4 + 6212*x^3 + 2*x^2 + 6213*x + 1, 7), (x^6 + 75731*x^5 + 2*x^4 + 75730*x^3 + 2*x^2 + 75731*x + 1, 7)]",False
13,82021,7,6,"[(x^6 + 12141*x^5 + 2*x^4 + 12140*x^3 + 2*x^2 + 12141*x + 1, 7), (x^6 + 69881*x^5 + 2*x^4 + 69880*x^3 + 2*x^2 + 69881*x + 1, 7)]",False
13,82073,7,6,"[(x^6 + 12905*x^5 + 2*x^4 + 12904*x^3 + 2*x^2 + 12905*x + 1, 7), (x^6 + 69169*x^5 + 2*x^4 + 69168*x^3 + 2*x^2 + 69169*x + 1, 7)]",False
13,82183,7,6,"[(x^6 + 40501*x^5 + 2*x^4 + 40500*x^3 + 2*x^2 + 40501*x + 1, 7), (x^6 + 41683*x^5 + 2*x^4 + 41682*x^3 + 2*x^2 + 41683*x + 1, 7)]",False
13,82261,7,6,"[(x^6 + 17905*x^5 + 2*x^4 + 17904*x^3 + 2*x^2 + 17905*x + 1, 7), (x^6 + 64357*x^5 + 2*x^4 + 64356*x^3 + 2*x^2 + 64357*x + 1, 7)]",False
13,82307,7,6,"[(x^6 + 5859*x^5 + 2*x^4 + 5858*x^3 + 2*x^2 + 5859*x + 1, 7), (x^6 + 76449*x^5 + 2*x^4 + 76448*x^3 + 2*x^2 + 76449*x + 1, 7)]",False
13,82339,7,6,"[(x^6 + 35671*x^5 + 2*x^4 + 35670*x^3 + 2*x^2 + 35671*x + 1, 7), (x^6 + 46669*x^5 + 2*x^4 + 46668*x^3 + 2*x^2 + 46669*x + 1, 7)]",False
13,82463,7,6,"[(x^6 + 32450*x^5 + 2*x^4 + 32449*x^3 + 2*x^2 + 32450*x + 1, 7), (x^6 + 50014*x^5 + 2*x^4 + 50013*x^3 + 2*x^2 + 50014*x + 1, 7)]",False
13,82469,7,6,"[(x^6 + 2915*x^5 + 2*x^4 + 2914*x^3 + 2*x^2 + 2915*x + 1, 7), (x^6 + 79555*x^5 + 2*x^4 + 79554*x^3 + 2*x^2 + 79555*x + 1, 7)]",False
13,82567,7,6,"[(x^6 + 28874*x^5 + 2*x^4 + 28873*x^3 + 2*x^2 + 28874*x + 1, 7), (x^6 + 53694*x^5 + 2*x^4 + 53693*x^3 + 2*x^2 + 53694*x + 1, 7)]",False
13,82619,7,6,"[(x^6 + 24815*x^5 + 2*x^4 + 24814*x^3 + 2*x^2 + 24815*x + 1, 7), (x^6 + 57805*x^5 + 2*x^4 + 57804*x^3 + 2*x^2 + 57805*x + 1, 7)]",False
13,82651,7,6,"[(x^6 + 31751*x^5 + 2*x^4 + 31750*x^3 + 2*x^2 + 31751*x + 1, 7), (x^6 + 50901*x^5 + 2*x^4 + 50900*x^3 + 2*x^2 + 50901*x + 1, 7)]",False
13,82723,7,6,"[(x^6 + 36223*x^5 + 2*x^4 + 36222*x^3 + 2*x^2 + 36223*x + 1, 7), (x^6 + 46501*x^5 + 2*x^4 + 46500*x^3 + 2*x^2 + 46501*x + 1, 7)]",False
13,82729,7,6,"[(x^6 + 30916*x^5 + 2*x^4 + 30915*x^3 + 2*x^2 + 30916*x + 1, 7), (x^6 + 51814*x^5 + 2*x^4 + 51813*x^3 + 2*x^2 + 51814*x + 1, 7)]",False
13,82781,7,6,"[(x^6 + 23581*x^5 + 2*x^4 + 23580*x^3 + 2*x^2 + 23581*x + 1, 7), (x^6 + 59201*x^5 + 2*x^4 + 59200*x^3 + 2*x^2 + 59201*x + 1, 7)]",False
13,82963,7,6,"[(x^6 + 7417*x^5 + 2*x^4 + 7416*x^3 + 2*x^2 + 7417*x + 1, 7), (x^6 + 75547*x^5 + 2*x^4 + 75546*x^3 + 2*x^2 + 75547*x + 1, 7)]",False
13,83009,7,6,"[(x^6 + 26971*x^5 + 2*x^4 + 26970*x^3 + 2*x^2 + 26971*x + 1, 7), (x^6 + 56039*x^5 + 2*x^4 + 56038*x^3 + 2*x^2 + 56039*x + 1, 7)]",False
13,83093,7,6,"[(x^6 + 17399*x^5 + 2*x^4 + 17398*x^3 + 2*x^2 + 17399*x + 1, 7), (x^6 + 65695*x^5 + 2*x^4 + 65694*x^3 + 2*x^2 + 65695*x + 1, 7)]",False
13,83243,7,6,"[(x^6 + 9882*x^5 + 2*x^4 + 9881*x^3 + 2*x^2 + 9882*x + 1, 7), (x^6 + 73362*x^5 + 2*x^4 + 73361*x^3 + 2*x^2 + 73362*x + 1, 7)]",False
13,83269,7,6,"[(x^6 + 35249*x^5 + 2*x^4 + 35248*x^3 + 2*x^2 + 35249*x + 1, 7), (x^6 + 48021*x^5 + 2*x^4 + 48020*x^3 + 2*x^2 + 48021*x + 1, 7)]",False
13,83399,7,6,"[(x^6 + 15952*x^5 + 2*x^4 + 15951*x^3 + 2*x^2 + 15952*x + 1, 7), (x^6 + 67448*x^5 + 2*x^4 + 67447*x^3 + 2*x^2 + 67448*x + 1, 7)]",False
13,83431,7,6,"[(x^6 + 33684*x^5 + 2*x^4 + 33683*x^3 + 2*x^2 + 33684*x + 1, 7), (x^6 + 49748*x^5 + 2*x^4 + 49747*x^3 + 2*x^2 + 49748*x + 1, 7)]",False
13,83477,7,6,"[(x^6 + 34173*x^5 + 2*x^4 + 34172*x^3 + 2*x^2 + 34173*x + 1, 7), (x^6 + 49305*x^5 + 2*x^4 + 49304*x^3 + 2*x^2 + 49305*x + 1, 7)]",False
13,83561,7,6,"[(x^6 + 19125*x^5 + 2*x^4 + 19124*x^3 + 2*x^2 + 19125*x + 1, 7), (x^6 + 64437*x^5 + 2*x^4 + 64436*x^3 + 2*x^2 + 64437*x + 1, 7)]",False
13,83639,7,6,"[(x^6 + 18353*x^5 + 2*x^4 + 18352*x^3 + 2*x^2 + 18353*x + 1, 7), (x^6 + 65287*x^5 + 2*x^4 + 65286*x^3 + 2*x^2 + 65287*x + 1, 7)]",False
13,83717,7,6,"[(x^6 + 32480*x^5 + 2*x^4 + 32479*x^3 + 2*x^2 + 32480*x + 1, 7), (x^6 + 51238*x^5 + 2*x^4 + 51237*x^3 + 2*x^2 + 51238*x + 1, 7)]",False
13,83737,7,6,"[(x^6 + 13003*x^5 + 2*x^4 + 13002*x^3 + 2*x^2 + 13003*x + 1, 7), (x^6 + 70735*x^5 + 2*x^4 + 70734*x^3 + 2*x^2 + 70735*x + 1, 7)]",False
13,83873,7,6,"[(x^6 + 8875*x^5 + 2*x^4 + 8874*x^3 + 2*x^2 + 8875*x + 1, 7), (x^6 + 74999*x^5 + 2*x^4 + 74998*x^3 + 2*x^2 + 74999*x + 1, 7)]",False
13,84127,7,6,"[(x^6 + 37358*x^5 + 2*x^4 + 37357*x^3 + 2*x^2 + 37358*x + 1, 7), (x^6 + 46770*x^5 + 2*x^4 + 46769*x^3 + 2*x^2 + 46770*x + 1, 7)]",False
13,84179,7,6,"[(x^6 + 24176*x^5 + 2*x^4 + 24175*x^3 + 2*x^2 + 24176*x + 1, 7), (x^6 + 60004*x^5 + 2*x^4 + 60003*x^3 + 2*x^2 + 60004*x + 1, 7)]",False
13,84211,7,6,"[(x^6 + 32733*x^5 + 2*x^4 + 32732*x^3 + 2*x^2 + 32733*x + 1, 7), (x^6 + 51479*x^5 + 2*x^4 + 51478*x^3 + 2*x^2 + 51479*x + 1, 7)]",False
13,84263,7,6,"[(x^6 + 1904*x^5 + 2*x^4 + 1903*x^3 + 2*x^2 + 1904*x + 1, 7), (x^6 + 82360*x^5 + 2*x^4 + 82359*x^3 + 2*x^2 + 82360*x + 1, 7)]",False
13,84523,7,6,"[(x^6 + 38944*x^5 + 2*x^4 + 38943*x^3 + 2*x^2 + 38944*x + 1, 7), (x^6 + 45580*x^5 + 2*x^4 + 45579*x^3 + 2*x^2 + 45580*x + 1, 7)]",False
13,84653,7,6,"[(x^6 + 16024*x^5 + 2*x^4 + 16023*x^3 + 2*x^2 + 16024*x + 1, 7), (x^6 + 68630*x^5 + 2*x^4 + 68629*x^3 + 2*x^2 + 68630*x + 1, 7)]",False
13,84673,7,6,"[(x^6 + 32166*x^5 + 2*x^4 + 32165*x^3 + 2*x^2 + 32166*x + 1, 7), (x^6 + 52508*x^5 + 2*x^4 + 52507*x^3 + 2*x^2 + 52508*x + 1, 7)]",False
13,84731,7,6,"[(x^6 + 15856*x^5 + 2*x^4 + 15855*x^3 + 2*x^2 + 15856*x + 1, 7), (x^6 + 68876*x^5 + 2*x^4 + 68875*x^3 + 2*x^2 + 68876*x + 1, 7)]",False
13,84751,7,6,"[(x^6 + 5068*x^5 + 2*x^4 + 5067*x^3 + 2*x^2 + 5068*x + 1, 7), (x^6 + 79684*x^5 + 2*x^4 + 79683*x^3 + 2*x^2 + 79684*x + 1, 7)]",False
13,84809,7,6,"[(x^6 + 5759*x^5 + 2*x^4 + 5758*x^3 + 2*x^2 + 5759*x + 1, 7), (x^6 + 79051*x^5 + 2*x^4 + 79050*x^3 + 2*x^2 + 79051*x + 1, 7)]",False
13,84913,7,6,"[(x^6 + 34206*x^5 + 2*x^4 + 34205*x^3 + 2*x^2 + 34206*x + 1, 7), (x^6 + 50708*x^5 + 2*x^4 + 50707*x^3 + 2*x^2 + 50708*x + 1, 7)]",False
13,84991,7,6,"[(x^6 + 21122*x^5 + 2*x^4 + 21121*x^3 + 2*x^2 + 21122*x + 1, 7), (x^6 + 63870*x^5 + 2*x^4 + 63869*x^3 + 2*x^2 + 63870*x + 1, 7)]",False
13,85037,7,6,"[(x^6 + 2625*x^5 + 2*x^4 + 2624*x^3 + 2*x^2 + 2625*x + 1, 7), (x^6 + 82413*x^5 + 2*x^4 + 82412*x^3 + 2*x^2 + 82413*x + 1, 7)]",False
13,85121,7,6,"[(x^6 + 2424*x^5 + 2*x^4 + 2423*x^3 + 2*x^2 + 2424*x + 1, 7), (x^6 + 82698*x^5 + 2*x^4 + 82697*x^3 + 2*x^2 + 82698*x + 1, 7)]",False
13,85147,7,6,"[(x^6 + 14143*x^5 + 2*x^4 + 14142*x^3 + 2*x^2 + 14143*x + 1, 7), (x^6 + 71005*x^5 + 2*x^4 + 71004*x^3 + 2*x^2 + 71005*x + 1, 7)]",False
13,85193,7,6,"[(x^6 + 38390*x^5 + 2*x^4 + 38389*x^3 + 2*x^2 + 38390*x + 1, 7), (x^6 + 46804*x^5 + 2*x^4 + 46803*x^3 + 2*x^2 + 46804*x + 1, 7)]",False
13,85199,7,6,"[(x^6 + 27999*x^5 + 2*x^4 + 27998*x^3 + 2*x^2 + 27999*x + 1, 7), (x^6 + 57201*x^5 + 2*x^4 + 57200*x^3 + 2*x^2 + 57201*x + 1, 7)]",False
13,85297,7,6,"[(x^6 + 8110*x^5 + 2*x^4 + 8109*x^3 + 2*x^2 + 8110*x + 1, 7), (x^6 + 77188*x^5 + 2*x^4 + 77187*x^3 + 2*x^2 + 77188*x + 1, 7)]",False
13,85303,7,6,"[(x^6 + 37233*x^5 + 2*x^4 + 37232*x^3 + 2*x^2 + 37233*x + 1, 7), (x^6 + 48071*x^5 + 2*x^4 + 48070*x^3 + 2*x^2 + 48071*x + 1, 7)]",False
13,85381,7,6,"[(x^6 + 7140*x^5 + 2*x^4 + 7139*x^3 + 2*x^2 + 7140*x + 1, 7), (x^6 + 78242*x^5 + 2*x^4 + 78241*x^3 + 2*x^2 + 78242*x + 1, 7)]",False
13,85427,7,6,"[(x^6 + 16113*x^5 + 2*x^4 + 16112*x^3 + 2*x^2 + 16113*x + 1, 7), (x^6 + 69315*x^5 + 2*x^4 + 69314*x^3 + 2*x^2 + 69315*x + 1, 7)]",False
13,85453,7,6,"[(x^6 + 21583*x^5 + 2*x^4 + 21582*x^3 + 2*x^2 + 21583*x + 1, 7), (x^6 + 63871*x^5 + 2*x^4 + 63870*x^3 + 2*x^2 + 63871*x + 1, 7)]",False
13,85531,7,6,"[(x^6 + 7610*x^5 + 2*x^4 + 7609*x^3 + 2*x^2 + 7610*x + 1, 7), (x^6 + 77922*x^5 + 2*x^4 + 77921*x^3 + 2*x^2 + 77922*x + 1, 7)]",False
13,85661,7,6,"[(x^6 + 27545*x^5 + 2*x^4 + 27544*x^3 + 2*x^2 + 27545*x + 1, 7), (x^6 + 58117*x^5 + 2*x^4 + 58116*x^3 + 2*x^2 + 58117*x + 1, 7)]",False
13,85667,7,6,"[(x^6 + 31452*x^5 + 2*x^4 + 31451*x^3 + 2*x^2 + 31452*x + 1, 7), (x^6 + 54216*x^5 + 2*x^4 + 54215*x^3 + 2*x^2 + 54216*x + 1, 7)]",False
13,85817,7,6,"[(x^6 + 6789*x^5 + 2*x^4 + 6788*x^3 + 2*x^2 + 6789*x + 1, 7), (x^6 + 79029*x^5 + 2*x^4 + 79028*x^3 + 2*x^2 + 79029*x + 1, 7)]",False
13,85843,7,6,"[(x^6 + 30546*x^5 + 2*x^4 + 30545*x^3 + 2*x^2 + 30546*x + 1, 7), (x^6 + 55298*x^5 + 2*x^4 + 55297*x^3 + 2*x^2 + 55298*x + 1, 7)]",False
13,85999,7,6,"[(x^6 + 40153*x^5 + 2*x^4 + 40152*x^3 + 2*x^2 + 40153*x + 1, 7), (x^6 + 45847*x^5 + 2*x^4 + 45846*x^3 + 2*x^2 + 45847*x + 1, 7)]",False
13,86077,7,6,"[(x^6 + 2641*x^5 + 2*x^4 + 2640*x^3 + 2*x^2 + 2641*x + 1, 7), (x^6 + 83437*x^5 + 2*x^4 + 83436*x^3 + 2*x^2 + 83437*x + 1, 7)]",False
13,86083,7,6,"[(x^6 + 37630*x^5 + 2*x^4 + 37629*x^3 + 2*x^2 + 37630*x + 1, 7), (x^6 + 48454*x^5 + 2*x^4 + 48453*x^3 + 2*x^2 + 48454*x + 1, 7)]",False
13,86161,7,6,"[(x^6 + 18268*x^5 + 2*x^4 + 18267*x^3 + 2*x^2 + 18268*x + 1, 7), (x^6 + 67894*x^5 + 2*x^4 + 67893*x^3 + 2*x^2 + 67894*x + 1, 7)]",False
13,86239,7,6,"[(x^6 + 32803*x^5 + 2*x^4 + 32802*x^3 + 2*x^2 + 32803*x + 1, 7), (x^6 + 53437*x^5 + 2*x^4 + 53436*x^3 + 2*x^2 + 53437*x + 1, 7)]",False
13,86291,7,6,"[(x^6 + 32296*x^5 + 2*x^4 + 32295*x^3 + 2*x^2 + 32296*x + 1, 7), (x^6 + 53996*x^5 + 2*x^4 + 53995*x^3 + 2*x^2 + 53996*x + 1, 7)]",False
13,86311,7,6,"[(x^6 + 29413*x^5 + 2*x^4 + 29412*x^3 + 2*x^2 + 29413*x + 1, 7), (x^6 + 56899*x^5 + 2*x^4 + 56898*x^3 + 2*x^2 + 56899*x + 1, 7)]",False
13,86369,7,6,"[(x^6 + 14902*x^5 + 2*x^4 + 14901*x^3 + 2*x^2 + 14902*x + 1, 7), (x^6 + 71468*x^5 + 2*x^4 + 71467*x^3 + 2*x^2 + 71468*x + 1, 7)]",False
13,86389,7,6,"[(x^6 + 16790*x^5 + 2*x^4 + 16789*x^3 + 2*x^2 + 16790*x + 1, 7), (x^6 + 69600*x^5 + 2*x^4 + 69599*x^3 + 2*x^2 + 69600*x + 1, 7)]",False
13,86441,7,6,"[(x^6 + 25263*x^5 + 2*x^4 + 25262*x^3 + 2*x^2 + 25263*x + 1, 7), (x^6 + 61179*x^5 + 2*x^4 + 61178*x^3 + 2*x^2 + 61179*x + 1, 7)]",False
13,86467,7,6,"[(x^6 + 38463*x^5 + 2*x^4 + 38462*x^3 + 2*x^2 + 38463*x + 1, 7), (x^6 + 48005*x^5 + 2*x^4 + 48004*x^3 + 2*x^2 + 48005*x + 1, 7)]",False
13,86629,7,6,"[(x^6 + 25779*x^5 + 2*x^4 + 25778*x^3 + 2*x^2 + 25779*x + 1, 7), (x^6 + 60851*x^5 + 2*x^4 + 60850*x^3 + 2*x^2 + 60851*x + 1, 7)]",False
13,86753,7,6,"[(x^6 + 15941*x^5 + 2*x^4 + 15940*x^3 + 2*x^2 + 15941*x + 1, 7), (x^6 + 70813*x^5 + 2*x^4 + 70812*x^3 + 2*x^2 + 70813*x + 1, 7)]",False
13,86837,7,6,"[(x^6 + 11673*x^5 + 2*x^4 + 11672*x^3 + 2*x^2 + 11673*x + 1, 7), (x^6 + 75165*x^5 + 2*x^4 + 75164*x^3 + 2*x^2 + 75165*x + 1, 7)]",False
13,86857,7,6,"[(x^6 + 19764*x^5 + 2*x^4 + 19763*x^3 + 2*x^2 + 19764*x + 1, 7), (x^6 + 67094*x^5 + 2*x^4 + 67093*x^3 + 2*x^2 + 67094*x + 1, 7)]",False
13,86993,7,6,"[(x^6 + 22940*x^5 + 2*x^4 + 22939*x^3 + 2*x^2 + 22940*x + 1, 7), (x^6 + 64054*x^5 + 2*x^4 + 64053*x^3 + 2*x^2 + 64054*x + 1, 7)]",False
13,87013,7,6,"[(x^6 + 23075*x^5 + 2*x^4 + 23074*x^3 + 2*x^2 + 23075*x + 1, 7), (x^6 + 63939*x^5 + 2*x^4 + 63938*x^3 + 2*x^2 + 63939*x + 1, 7)]",False
13,87071,7,6,"[(x^6 + 31358*x^5 + 2*x^4 + 31357*x^3 + 2*x^2 + 31358*x + 1, 7), (x^6 + 55714*x^5 + 2*x^4 + 55713*x^3 + 2*x^2 + 55714*x + 1, 7)]",False
13,87149,7,6,"[(x^6 + 32219*x^5 + 2*x^4 + 32218*x^3 + 2*x^2 + 32219*x + 1, 7), (x^6 + 54931*x^5 + 2*x^4 + 54930*x^3 + 2*x^2 + 54931*x + 1, 7)]",False
13,87221,7,6,"[(x^6 + 3701*x^5 + 2*x^4 + 3700*x^3 + 2*x^2 + 3701*x + 1, 7), (x^6 + 83521*x^5 + 2*x^4 + 83520*x^3 + 2*x^2 + 83521*x + 1, 7)]",False
13,87253,7,6,"[(x^6 + 9987*x^5 + 2*x^4 + 9986*x^3 + 2*x^2 + 9987*x + 1, 7), (x^6 + 77267*x^5 + 2*x^4 + 77266*x^3 + 2*x^2 + 77267*x + 1, 7)]",False
13,87299,7,6,"[(x^6 + 40938*x^5 + 2*x^4 + 40937*x^3 + 2*x^2 + 40938*x + 1, 7), (x^6 + 46362*x^5 + 2*x^4 + 46361*x^3 + 2*x^2 + 46362*x + 1, 7)]",False
13,87383,7,6,"[(x^6 + 7612*x^5 + 2*x^4 + 7611*x^3 + 2*x^2 + 7612*x + 1, 7), (x^6 + 79772*x^5 + 2*x^4 + 79771*x^3 + 2*x^2 + 79772*x + 1, 7)]",False
13,87403,7,6,"[(x^6 + 14390*x^5 + 2*x^4 + 14389*x^3 + 2*x^2 + 14390*x + 1, 7), (x^6 + 73014*x^5 + 2*x^4 + 73013*x^3 + 2*x^2 + 73014*x + 1, 7)]",False
13,87481,7,6,"[(x^6 + 1220*x^5 + 2*x^4 + 1219*x^3 + 2*x^2 + 1220*x + 1, 7), (x^6 + 86262*x^5 + 2*x^4 + 86261*x^3 + 2*x^2 + 86262*x + 1, 7)]",False
13,87539,7,6,"[(x^6 + 19784*x^5 + 2*x^4 + 19783*x^3 + 2*x^2 + 19784*x + 1, 7), (x^6 + 67756*x^5 + 2*x^4 + 67755*x^3 + 2*x^2 + 67756*x + 1, 7)]",False
13,87559,7,6,"[(x^6 + 3146*x^5 + 2*x^4 + 3145*x^3 + 2*x^2 + 3146*x + 1, 7), (x^6 + 84414*x^5 + 2*x^4 + 84413*x^3 + 2*x^2 + 84414*x + 1, 7)]",False
13,87643,7,6,"[(x^6 + 20978*x^5 + 2*x^4 + 20977*x^3 + 2*x^2 + 20978*x + 1, 7), (x^6 + 66666*x^5 + 2*x^4 + 66665*x^3 + 2*x^2 + 66666*x + 1, 7)]",False
13,87721,7,6,"[(x^6 + 38434*x^5 + 2*x^4 + 38433*x^3 + 2*x^2 + 38434*x + 1, 7), (x^6 + 49288*x^5 + 2*x^4 + 49287*x^3 + 2*x^2 + 49288*x + 1, 7)]",False
13,87767,7,6,"[(x^6 + 16913*x^5 + 2*x^4 + 16912*x^3 + 2*x^2 + 16913*x + 1, 7), (x^6 + 70855*x^5 + 2*x^4 + 70854*x^3 + 2*x^2 + 70855*x + 1, 7)]",False
13,87793,7,6,"[(x^6 + 42839*x^5 + 2*x^4 + 42838*x^3 + 2*x^2 + 42839*x + 1, 7), (x^6 + 44955*x^5 + 2*x^4 + 44954*x^3 + 2*x^2 + 44955*x + 1, 7)]",False
13,87877,7,6,"[(x^6 + 16202*x^5 + 2*x^4 + 16201*x^3 + 2*x^2 + 16202*x + 1, 7), (x^6 + 71676*x^5 + 2*x^4 + 71675*x^3 + 2*x^2 + 71676*x + 1, 7)]",False
13,88001,7,6,"[(x^6 + 33038*x^5 + 2*x^4 + 33037*x^3 + 2*x^2 + 33038*x + 1, 7), (x^6 + 54964*x^5 + 2*x^4 + 54963*x^3 + 2*x^2 + 54964*x + 1, 7)]",False
13,88007,7,6,"[(x^6 + 38242*x^5 + 2*x^4 + 38241*x^3 + 2*x^2 + 38242*x + 1, 7), (x^6 + 49766*x^5 + 2*x^4 + 49765*x^3 + 2*x^2 + 49766*x + 1, 7)]",False
13,88079,7,6,"[(x^6 + 23098*x^5 + 2*x^4 + 23097*x^3 + 2*x^2 + 23098*x + 1, 7), (x^6 + 64982*x^5 + 2*x^4 + 64981*x^3 + 2*x^2 + 64982*x + 1, 7)]",False
13,88241,7,6,"[(x^6 + 17114*x^5 + 2*x^4 + 17113*x^3 + 2*x^2 + 17114*x + 1, 7), (x^6 + 71128*x^5 + 2*x^4 + 71127*x^3 + 2*x^2 + 71128*x + 1, 7)]",False
13,88261,7,6,"[(x^6 + 28180*x^5 + 2*x^4 + 28179*x^3 + 2*x^2 + 28180*x + 1, 7), (x^6 + 60082*x^5 + 2*x^4 + 60081*x^3 + 2*x^2 + 60082*x + 1, 7)]",False
13,88339,7,6,"[(x^6 + 33192*x^5 + 2*x^4 + 33191*x^3 + 2*x^2 + 33192*x + 1, 7), (x^6 + 55148*x^5 + 2*x^4 + 55147*x^3 + 2*x^2 + 55148*x + 1, 7)]",False
13,88397,7,6,"[(x^6 + 34039*x^5 + 2*x^4 + 34038*x^3 + 2*x^2 + 34039*x + 1, 7), (x^6 + 54359*x^5 + 2*x^4 + 54358*x^3 + 2*x^2 + 54359*x + 1, 7)]",False
13,88423,7,6,"[(x^6 + 41810*x^5 + 2*x^4 + 41809*x^3 + 2*x^2 + 41810*x + 1, 7), (x^6 + 46614*x^5 + 2*x^4 + 46613*x^3 + 2*x^2 + 46614*x + 1, 7)]",False
13,88469,7,6,"[(x^6 + 38069*x^5 + 2*x^4 + 38068*x^3 + 2*x^2 + 38069*x + 1, 7), (x^6 + 50401*x^5 + 2*x^4 + 50400*x^3 + 2*x^2 + 50401*x + 1, 7)]",False
13,88547,7,6,"[(x^6 + 41178*x^5 + 2*x^4 + 41177*x^3 + 2*x^2 + 41178*x + 1, 7), (x^6 + 47370*x^5 + 2*x^4 + 47369*x^3 + 2*x^2 + 47370*x + 1, 7)]",False
13,88651,7,6,"[(x^6 + 39184*x^5 + 2*x^4 + 39183*x^3 + 2*x^2 + 39184*x + 1, 7), (x^6 + 49468*x^5 + 2*x^4 + 49467*x^3 + 2*x^2 + 49468*x + 1, 7)]",False
13,88657,7,6,"[(x^6 + 25102*x^5 + 2*x^4 + 25101*x^3 + 2*x^2 + 25102*x + 1, 7), (x^6 + 63556*x^5 + 2*x^4 + 63555*x^3 + 2*x^2 + 63556*x + 1, 7)]",False
13,88729,7,6,"[(x^6 + 3685*x^5 + 2*x^4 + 3684*x^3 + 2*x^2 + 3685*x + 1, 7), (x^6 + 85045*x^5 + 2*x^4 + 85044*x^3 + 2*x^2 + 85045*x + 1, 7)]",False
13,88807,7,6,"[(x^6 + 28827*x^5 + 2*x^4 + 28826*x^3 + 2*x^2 + 28827*x + 1, 7), (x^6 + 59981*x^5 + 2*x^4 + 59980*x^3 + 2*x^2 + 59981*x + 1, 7)]",False
13,88813,7,6,"[(x^6 + 2476*x^5 + 2*x^4 + 2475*x^3 + 2*x^2 + 2476*x + 1, 7), (x^6 + 86338*x^5 + 2*x^4 + 86337*x^3 + 2*x^2 + 86338*x + 1, 7)]",False
